time,temp,hum,PM1_pi,PM2.5_pi,PM10_pi,date
2021-03-20 11:05:16+01:00,6.3,43.7,8.65,12.88,16.73,2021-03-20 11:05:16+01:00
2021-03-20 11:10:16+01:00,8.7,39.4,4.04,4.45,4.45,2021-03-20 11:10:16+01:00
2021-03-20 11:15:16+01:00,10.4,35.6,8.91,26.42,45.52,2021-03-20 11:15:16+01:00
2021-03-20 11:20:16+01:00,13.2,32.4,1.81,4.69,7.8,2021-03-20 11:20:16+01:00
2021-03-20 11:25:17+01:00,11.9,38.3,5.39,5.93,5.93,2021-03-20 11:25:17+01:00
2021-03-20 11:30:17+01:00,13.3,35.7,5.71,8.17,10.33,2021-03-20 11:30:17+01:00
2021-03-20 11:35:17+01:00,13.2,34.8,7.32,11.51,15.48,2021-03-20 11:35:17+01:00
2021-03-20 11:40:16+01:00,12.2,34.1,6.72,19.1,32.56,2021-03-20 11:40:16+01:00
2021-03-20 11:45:16+01:00,11.2,35.2,4.71,5.19,5.19,2021-03-20 11:45:16+01:00
2021-03-20 11:50:16+01:00,14.4,32.1,4.97,14.83,25.59,2021-03-20 11:50:16+01:00
2021-03-20 11:55:16+01:00,16.8,30.0,3.2,10.4,18.3,2021-03-20 11:55:16+01:00
2021-03-20 12:00:16+01:00,14.6,30.2,3.37,3.71,3.71,2021-03-20 12:00:16+01:00
2021-03-20 12:05:16+01:00,8.4,40.0,4.17,13.18,23.06,2021-03-20 12:05:16+01:00
2021-03-20 12:10:16+01:00,6.2,44.3,4.04,4.45,4.45,2021-03-20 12:10:16+01:00
2021-03-20 12:15:21+01:00,7.6,42.5,6.17,11.39,16.68,2021-03-20 12:15:21+01:00
2021-03-20 12:20:16+01:00,10.6,37.8,7.63,17.54,28.06,2021-03-20 12:20:16+01:00
2021-03-20 12:25:16+01:00,10.3,36.6,6.82,15.85,25.45,2021-03-20 12:25:16+01:00
2021-03-20 12:30:16+01:00,9.0,37.5,5.93,17.54,30.21,2021-03-20 12:30:16+01:00
2021-03-20 12:35:16+01:00,8.8,34.4,10.71,19.3,27.92,2021-03-20 12:35:16+01:00
2021-03-20 12:40:26+01:00,9.7,34.5,3.07,9.53,16.59,2021-03-20 12:40:26+01:00
2021-03-20 12:45:16+01:00,12.6,30.5,4.53,11.75,19.53,2021-03-20 12:45:16+01:00
2021-03-20 12:50:19+01:00,14.5,27.4,3.35,11.46,20.4,2021-03-20 12:50:19+01:00
2021-03-20 12:55:16+01:00,14.5,27.4,4.6,8.36,12.14,2021-03-20 12:55:16+01:00
2021-03-20 13:05:16+01:00,14.5,25.3,5.29,9.21,13.1,2021-03-20 13:05:16+01:00
2021-03-20 13:10:16+01:00,9.0,30.8,3.54,8.81,14.46,2021-03-20 13:10:16+01:00
2021-03-20 13:15:17+01:00,11.8,28.4,3.37,3.71,3.71,2021-03-20 13:15:17+01:00
2021-03-20 13:20:16+01:00,11.9,28.9,6.82,11.92,17.0,2021-03-20 13:20:16+01:00
2021-03-20 13:25:16+01:00,11.2,29.4,4.28,10.04,16.16,2021-03-20 13:25:16+01:00
2021-03-20 13:30:17+01:00,13.3,29.2,9.69,12.23,14.02,2021-03-20 13:30:17+01:00
2021-03-20 13:35:16+01:00,14.2,28.4,4.71,5.19,5.19,2021-03-20 13:35:16+01:00
2021-03-20 13:40:19+01:00,15.8,26.4,6.38,12.83,19.51,2021-03-20 13:40:19+01:00
2021-03-20 13:45:16+01:00,15.7,26.3,6.19,11.5,16.89,2021-03-20 13:45:16+01:00
2021-03-20 13:50:16+01:00,15.5,26.9,4.88,6.35,7.46,2021-03-20 13:50:16+01:00
2021-03-20 13:55:16+01:00,10.9,32.4,2.69,2.97,2.97,2021-03-20 13:55:16+01:00
2021-03-20 14:00:16+01:00,15.7,26.3,7.41,16.04,25.1,2021-03-20 14:00:16+01:00
2021-03-20 14:05:17+01:00,18.3,24.9,8.52,19.78,31.74,2021-03-20 14:05:17+01:00
2021-03-20 14:10:17+01:00,14.6,27.9,2.24,7.67,13.65,2021-03-20 14:10:17+01:00
2021-03-20 14:15:16+01:00,19.0,23.3,2.02,2.23,2.23,2021-03-20 14:15:16+01:00
2021-03-20 14:20:16+01:00,21.7,21.2,1.19,4.35,7.84,2021-03-20 14:20:16+01:00
2021-03-20 14:25:20+01:00,22.3,22.3,5.22,12.66,20.61,2021-03-20 14:25:20+01:00
2021-03-20 14:30:16+01:00,22.4,22.1,3.26,6.9,10.71,2021-03-20 14:30:16+01:00
2021-03-20 14:35:24+01:00,21.7,19.5,3.38,11.67,20.81,2021-03-20 14:35:24+01:00
2021-03-20 14:40:16+01:00,21.6,19.6,5.85,9.18,12.33,2021-03-20 14:40:16+01:00
2021-03-20 14:45:16+01:00,15.4,23.7,4.99,14.93,25.79,2021-03-20 14:45:16+01:00
2021-03-20 14:50:16+01:00,10.3,29.6,6.06,6.68,6.68,2021-03-20 14:50:16+01:00
2021-03-20 14:55:16+01:00,8.4,33.1,4.04,4.45,4.45,2021-03-20 14:55:16+01:00
2021-03-20 15:00:16+01:00,16.7,25.9,1.19,4.29,7.73,2021-03-20 15:00:16+01:00
2021-03-20 15:05:16+01:00,23.0,20.4,9.47,26.42,44.8,2021-03-20 15:05:16+01:00
2021-03-20 15:10:16+01:00,21.5,20.5,4.11,8.83,13.79,2021-03-20 15:10:16+01:00
2021-03-20 15:15:17+01:00,15.4,24.1,5.86,13.12,20.78,2021-03-20 15:15:17+01:00
2021-03-20 15:25:16+01:00,12.9,26.4,3.93,7.59,11.34,2021-03-20 15:25:16+01:00
2021-03-20 15:30:16+01:00,10.1,29.7,4.39,6.86,9.18,2021-03-20 15:30:16+01:00
2021-03-20 15:35:16+01:00,9.3,30.7,3.24,6.78,10.48,2021-03-20 15:35:16+01:00
2021-03-20 15:40:16+01:00,9.1,32.5,3.12,5.96,8.86,2021-03-20 15:40:16+01:00
2021-03-20 15:45:16+01:00,8.2,33.4,2.69,2.97,2.97,2021-03-20 15:45:16+01:00
2021-03-20 15:50:16+01:00,7.3,35.7,7.96,11.99,15.69,2021-03-20 15:50:16+01:00
2021-03-20 15:55:18+01:00,7.2,36.0,4.71,5.19,5.19,2021-03-20 15:55:18+01:00
2021-03-20 16:00:17+01:00,7.2,36.0,4.04,4.45,4.45,2021-03-20 16:00:17+01:00
2021-03-20 16:05:17+01:00,7.8,36.1,3.93,11.54,19.84,2021-03-20 16:05:17+01:00
2021-03-20 16:10:16+01:00,8.6,34.8,3.12,9.87,17.27,2021-03-20 16:10:16+01:00
2021-03-20 16:15:16+01:00,8.3,34.0,5.1,11.81,18.93,2021-03-20 16:15:16+01:00
2021-03-20 16:20:16+01:00,6.3,36.2,3.57,5.13,6.5,2021-03-20 16:20:16+01:00
2021-03-20 16:25:16+01:00,7.2,35.5,3.37,3.71,3.71,2021-03-20 16:25:16+01:00
2021-03-20 16:30:16+01:00,8.9,34.0,1.17,4.2,7.54,2021-03-20 16:30:16+01:00
2021-03-20 16:35:16+01:00,9.9,31.7,4.94,6.76,8.28,2021-03-20 16:35:16+01:00
2021-03-20 16:40:16+01:00,9.0,31.8,3.78,6.61,9.41,2021-03-20 16:40:16+01:00
2021-03-20 16:45:16+01:00,8.2,33.0,3.6,5.31,6.86,2021-03-20 16:45:16+01:00
2021-03-20 16:50:19+01:00,8.0,33.7,3.37,3.71,3.71,2021-03-20 16:50:19+01:00
2021-03-20 16:55:16+01:00,8.1,33.7,2.02,2.23,2.23,2021-03-20 16:55:16+01:00
2021-03-20 17:00:16+01:00,7.7,33.9,0.67,0.74,0.74,2021-03-20 17:00:16+01:00
2021-03-20 17:05:16+01:00,5.8,37.0,1.17,4.2,7.54,2021-03-20 17:05:16+01:00
2021-03-20 17:10:16+01:00,5.4,38.5,2.16,7.12,12.57,2021-03-20 17:10:16+01:00
2021-03-20 17:15:18+01:00,6.5,36.8,2.69,2.97,2.97,2021-03-20 17:15:18+01:00
2021-03-20 17:20:16+01:00,6.2,36.8,2.02,2.23,2.23,2021-03-20 17:20:16+01:00
2021-03-20 17:25:16+01:00,6.2,37.1,8.27,18.1,28.43,2021-03-20 17:25:16+01:00
2021-03-20 17:30:16+01:00,5.8,37.5,1.19,4.29,7.73,2021-03-20 17:30:16+01:00
2021-03-20 17:40:16+01:00,5.5,37.3,2.02,2.23,2.23,2021-03-20 17:40:16+01:00
2021-03-20 17:45:19+01:00,5.0,37.8,2.69,2.97,2.97,2021-03-20 17:45:19+01:00
2021-03-20 17:50:16+01:00,5.0,37.8,3.55,5.02,6.28,2021-03-20 17:50:16+01:00
2021-03-20 17:55:16+01:00,4.9,38.6,1.08,3.56,6.28,2021-03-20 17:55:16+01:00
2021-03-20 18:00:16+01:00,4.5,39.2,4.17,13.21,23.12,2021-03-20 18:00:16+01:00
2021-03-20 18:05:16+01:00,4.7,38.7,2.69,2.97,2.97,2021-03-20 18:05:16+01:00
